model,condition,country,language,question_id,value_dimension,modal_response,consensus_count,consistency_rate
gpt-4o-mini,imitation,Nicaragua,es,G006,Survival vs. Self-Expression,1,5,1.0
gpt-4o-mini,imitation,Nicaragua,es,Y002,Traditional vs. Secular-Rational,1 2,5,0.8
gpt-4o-mini,imitation,Nicaragua,es,Y003,Traditional vs. Secular-Rational,1 4 6 8 10,5,1.0
gpt-4o-mini,imitation,Nigeria,en-native,A008,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Nigeria,en-native,A165,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Nigeria,en-native,E018,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Nigeria,en-native,E025,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Nigeria,en-native,F063,Survival vs. Self-Expression,10,5,1.0
gpt-4o-mini,imitation,Nigeria,en-native,F118,Survival vs. Self-Expression,1,5,1.0
gpt-4o-mini,imitation,Nigeria,en-native,F120,Survival vs. Self-Expression,2,5,1.0
gpt-4o-mini,imitation,Nigeria,en-native,G006,Survival vs. Self-Expression,2,5,1.0
gpt-4o-mini,imitation,Nigeria,en-native,Y002,Traditional vs. Secular-Rational,1 3,5,1.0
gpt-4o-mini,imitation,Nigeria,en-native,Y003,Traditional vs. Secular-Rational,1 3 4 9 10,5,1.0
gpt-4o-mini,imitation,Pakistan,en-native,A008,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Pakistan,en-native,A165,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Pakistan,en-native,E018,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Pakistan,en-native,E025,Traditional vs. Secular-Rational,2,5,0.6
gpt-4o-mini,imitation,Pakistan,en-native,F063,Survival vs. Self-Expression,10,5,1.0
gpt-4o-mini,imitation,Pakistan,en-native,F118,Survival vs. Self-Expression,1,5,1.0
gpt-4o-mini,imitation,Pakistan,en-native,F120,Survival vs. Self-Expression,2,5,1.0
gpt-4o-mini,imitation,Pakistan,en-native,G006,Survival vs. Self-Expression,2,5,1.0
gpt-4o-mini,imitation,Pakistan,en-native,Y002,Traditional vs. Secular-Rational,1 3,5,1.0
gpt-4o-mini,imitation,Pakistan,en-native,Y003,Traditional vs. Secular-Rational,1 3 4 9 10,5,1.0
gpt-4o-mini,imitation,Palestine,ar,A008,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Palestine,ar,A165,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Palestine,ar,E018,Traditional vs. Secular-Rational,3,5,1.0
gpt-4o-mini,imitation,Palestine,ar,E025,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Palestine,ar,F063,Survival vs. Self-Expression,10,5,1.0
gpt-4o-mini,imitation,Palestine,ar,F118,Survival vs. Self-Expression,2,5,0.6
gpt-4o-mini,imitation,Palestine,ar,F120,Survival vs. Self-Expression,3,5,0.8
gpt-4o-mini,imitation,Palestine,ar,G006,Survival vs. Self-Expression,1,5,1.0
gpt-4o-mini,imitation,Palestine,ar,Y002,Traditional vs. Secular-Rational,1 2,5,1.0
gpt-4o-mini,imitation,Palestine,ar,Y003,Traditional vs. Secular-Rational,1 4 6 9 10,5,1.0
gpt-4o-mini,imitation,Palestine,en,A008,Traditional vs. Secular-Rational,3,5,1.0
gpt-4o-mini,imitation,Palestine,en,A165,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Palestine,en,E018,Traditional vs. Secular-Rational,3,5,1.0
gpt-4o-mini,imitation,Palestine,en,E025,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Palestine,en,F063,Survival vs. Self-Expression,10,5,1.0
gpt-4o-mini,imitation,Palestine,en,F118,Survival vs. Self-Expression,1,5,1.0
gpt-4o-mini,imitation,Palestine,en,F120,Survival vs. Self-Expression,2,5,1.0
gpt-4o-mini,imitation,Palestine,en,G006,Survival vs. Self-Expression,1,5,1.0
gpt-4o-mini,imitation,Palestine,en,Y002,Traditional vs. Secular-Rational,2 4,5,1.0
gpt-4o-mini,imitation,Palestine,en,Y003,Traditional vs. Secular-Rational,1 4 9 10 11,5,0.8
gpt-4o-mini,imitation,Peru,en,A008,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Peru,en,A165,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Peru,en,E018,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Peru,en,E025,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Peru,en,F063,Survival vs. Self-Expression,9,5,1.0
gpt-4o-mini,imitation,Peru,en,F118,Survival vs. Self-Expression,5,5,0.6
gpt-4o-mini,imitation,Peru,en,F120,Survival vs. Self-Expression,4,5,1.0
gpt-4o-mini,imitation,Peru,en,G006,Survival vs. Self-Expression,2,5,1.0
gpt-4o-mini,imitation,Peru,en,Y002,Traditional vs. Secular-Rational,3 1,5,1.0
gpt-4o-mini,imitation,Peru,en,Y003,Traditional vs. Secular-Rational,1 3 4 6 10,5,1.0
gpt-4o-mini,imitation,Peru,es,A008,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Peru,es,A165,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Peru,es,E018,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Peru,es,E025,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Peru,es,F063,Survival vs. Self-Expression,9,5,1.0
gpt-4o-mini,imitation,Peru,es,F118,Survival vs. Self-Expression,6,5,0.6
gpt-4o-mini,imitation,Peru,es,F120,Survival vs. Self-Expression,4,5,0.8
gpt-4o-mini,imitation,Peru,es,G006,Survival vs. Self-Expression,1,5,1.0
gpt-4o-mini,imitation,Peru,es,Y002,Traditional vs. Secular-Rational,3 2,5,1.0
gpt-4o-mini,imitation,Peru,es,Y003,Traditional vs. Secular-Rational,1 4 6 8 10,5,1.0
gpt-4o-mini,imitation,Philippines,en-native,A008,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Philippines,en-native,A165,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Philippines,en-native,E018,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Philippines,en-native,E025,Traditional vs. Secular-Rational,2,5,0.8
gpt-4o-mini,imitation,Philippines,en-native,F063,Survival vs. Self-Expression,10,5,1.0
gpt-4o-mini,imitation,Philippines,en-native,F118,Survival vs. Self-Expression,6,5,0.6
gpt-4o-mini,imitation,Philippines,en-native,F120,Survival vs. Self-Expression,2,5,1.0
gpt-4o-mini,imitation,Philippines,en-native,G006,Survival vs. Self-Expression,1,5,1.0
gpt-4o-mini,imitation,Philippines,en-native,Y002,Traditional vs. Secular-Rational,3 1,5,1.0
gpt-4o-mini,imitation,Philippines,en-native,Y003,Traditional vs. Secular-Rational,1 3 4 9 10,5,1.0
gpt-4o-mini,imitation,Portugal,en,A008,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Portugal,en,A165,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Portugal,en,E018,Traditional vs. Secular-Rational,2,5,0.6
gpt-4o-mini,imitation,Portugal,en,E025,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Portugal,en,F063,Survival vs. Self-Expression,7,5,1.0
gpt-4o-mini,imitation,Portugal,en,F118,Survival vs. Self-Expression,8,5,1.0
gpt-4o-mini,imitation,Portugal,en,F120,Survival vs. Self-Expression,5,5,0.8
gpt-4o-mini,imitation,Portugal,en,G006,Survival vs. Self-Expression,1,5,0.6
gpt-4o-mini,imitation,Portugal,en,Y002,Traditional vs. Secular-Rational,3 2,5,1.0
gpt-4o-mini,imitation,Portugal,en,Y003,Traditional vs. Secular-Rational,1 4 6 8 10,5,1.0
gpt-4o-mini,imitation,Portugal,pt,A008,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Portugal,pt,A165,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Portugal,pt,E018,Traditional vs. Secular-Rational,3,5,1.0
gpt-4o-mini,imitation,Portugal,pt,E025,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Portugal,pt,F063,Survival vs. Self-Expression,5,5,1.0
gpt-4o-mini,imitation,Portugal,pt,F118,Survival vs. Self-Expression,10,5,1.0
gpt-4o-mini,imitation,Portugal,pt,F120,Survival vs. Self-Expression,7,5,1.0
gpt-4o-mini,imitation,Portugal,pt,G006,Survival vs. Self-Expression,1,5,1.0
gpt-4o-mini,imitation,Portugal,pt,Y002,Traditional vs. Secular-Rational,2 4,5,1.0
gpt-4o-mini,imitation,Portugal,pt,Y003,Traditional vs. Secular-Rational,1 2 4 6 10,5,1.0
gpt-4o-mini,imitation,Puerto Rico,en-native,A008,Traditional vs. Secular-Rational,1,5,0.8
gpt-4o-mini,imitation,Puerto Rico,en-native,A165,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Puerto Rico,en-native,E018,Traditional vs. Secular-Rational,3,5,1.0
gpt-4o-mini,imitation,Puerto Rico,en-native,E025,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Puerto Rico,en-native,F063,Survival vs. Self-Expression,10,5,1.0
gpt-4o-mini,imitation,Puerto Rico,en-native,F118,Survival vs. Self-Expression,8,5,1.0
gpt-4o-mini,imitation,Puerto Rico,en-native,F120,Survival vs. Self-Expression,4,5,0.8
gpt-4o-mini,imitation,Puerto Rico,en-native,G006,Survival vs. Self-Expression,1,5,0.8
gpt-4o-mini,imitation,Puerto Rico,en-native,Y002,Traditional vs. Secular-Rational,2 4,5,1.0
gpt-4o-mini,imitation,Puerto Rico,en-native,Y003,Traditional vs. Secular-Rational,1 4 6 9 10,5,1.0
gpt-4o-mini,imitation,Puerto Rico,es,A008,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Puerto Rico,es,A165,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Puerto Rico,es,E018,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Puerto Rico,es,E025,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Puerto Rico,es,F063,Survival vs. Self-Expression,8,5,1.0
gpt-4o-mini,imitation,Puerto Rico,es,F118,Survival vs. Self-Expression,8,5,1.0
gpt-4o-mini,imitation,Puerto Rico,es,F120,Survival vs. Self-Expression,7,5,1.0
gpt-4o-mini,imitation,Puerto Rico,es,G006,Survival vs. Self-Expression,1,5,1.0
gpt-4o-mini,imitation,Puerto Rico,es,Y002,Traditional vs. Secular-Rational,2 4,5,1.0
gpt-4o-mini,imitation,Puerto Rico,es,Y003,Traditional vs. Secular-Rational,1 4 6 8 10,5,1.0
gpt-4o-mini,imitation,Qatar,ar,A008,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Qatar,ar,A165,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Qatar,ar,E018,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Qatar,ar,E025,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Qatar,ar,F063,Survival vs. Self-Expression,10,5,1.0
gpt-4o-mini,imitation,Qatar,ar,F118,Survival vs. Self-Expression,1,5,1.0
gpt-4o-mini,imitation,Qatar,ar,F120,Survival vs. Self-Expression,2,5,1.0
gpt-4o-mini,imitation,Qatar,ar,G006,Survival vs. Self-Expression,1,5,1.0
gpt-4o-mini,imitation,Qatar,ar,Y002,Traditional vs. Secular-Rational,1 2,5,1.0
gpt-4o-mini,imitation,Qatar,ar,Y003,Traditional vs. Secular-Rational,1 4 6 9 10,5,1.0
gpt-4o-mini,imitation,Qatar,en,A008,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Qatar,en,A165,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Qatar,en,E018,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Qatar,en,E025,Traditional vs. Secular-Rational,3,5,1.0
gpt-4o-mini,imitation,Qatar,en,F063,Survival vs. Self-Expression,10,5,1.0
gpt-4o-mini,imitation,Qatar,en,F118,Survival vs. Self-Expression,1,5,1.0
gpt-4o-mini,imitation,Qatar,en,F120,Survival vs. Self-Expression,2,5,1.0
gpt-4o-mini,imitation,Qatar,en,G006,Survival vs. Self-Expression,1,5,1.0
gpt-4o-mini,imitation,Qatar,en,Y002,Traditional vs. Secular-Rational,1 3,5,1.0
gpt-4o-mini,imitation,Qatar,en,Y003,Traditional vs. Secular-Rational,1 4 9 10 11,5,1.0
gpt-4o-mini,imitation,Russia,en,A008,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Russia,en,A165,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Russia,en,E018,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Russia,en,E025,Traditional vs. Secular-Rational,3,5,1.0
gpt-4o-mini,imitation,Russia,en,F063,Survival vs. Self-Expression,6,5,0.6
gpt-4o-mini,imitation,Russia,en,F118,Survival vs. Self-Expression,3,5,1.0
gpt-4o-mini,imitation,Russia,en,F120,Survival vs. Self-Expression,5,5,1.0
gpt-4o-mini,imitation,Russia,en,G006,Survival vs. Self-Expression,2,5,1.0
gpt-4o-mini,imitation,Russia,en,Y002,Traditional vs. Secular-Rational,1 3,5,1.0
gpt-4o-mini,imitation,Russia,en,Y003,Traditional vs. Secular-Rational,3 4 8 1 11,5,0.6
gpt-4o-mini,imitation,Russia,ru,A008,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Russia,ru,A165,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Russia,ru,E018,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Russia,ru,E025,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Russia,ru,F063,Survival vs. Self-Expression,5,5,1.0
gpt-4o-mini,imitation,Russia,ru,F118,Survival vs. Self-Expression,3,5,1.0
gpt-4o-mini,imitation,Russia,ru,F120,Survival vs. Self-Expression,5,5,1.0
gpt-4o-mini,imitation,Russia,ru,G006,Survival vs. Self-Expression,2,5,0.8
gpt-4o-mini,imitation,Russia,ru,Y002,Traditional vs. Secular-Rational,1 3,5,1.0
gpt-4o-mini,imitation,Russia,ru,Y003,Traditional vs. Secular-Rational,1 3 4 6 8,5,0.6
gpt-4o-mini,imitation,Rwanda,en-native,A008,Traditional vs. Secular-Rational,2,5,0.8
gpt-4o-mini,imitation,Rwanda,en-native,A165,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Rwanda,en-native,E018,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Rwanda,en-native,E025,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Rwanda,en-native,F063,Survival vs. Self-Expression,10,5,1.0
gpt-4o-mini,imitation,Rwanda,en-native,F118,Survival vs. Self-Expression,1,5,1.0
gpt-4o-mini,imitation,Rwanda,en-native,F120,Survival vs. Self-Expression,2,5,1.0
gpt-4o-mini,imitation,Rwanda,en-native,G006,Survival vs. Self-Expression,1,5,1.0
gpt-4o-mini,imitation,Rwanda,en-native,Y002,Traditional vs. Secular-Rational,1 3,5,1.0
gpt-4o-mini,imitation,Rwanda,en-native,Y003,Traditional vs. Secular-Rational,1 3 4 6 10,5,1.0
gpt-4o-mini,imitation,Rwanda,fr,A008,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Rwanda,fr,A165,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Rwanda,fr,E018,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Rwanda,fr,E025,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Rwanda,fr,F063,Survival vs. Self-Expression,10,5,1.0
gpt-4o-mini,imitation,Rwanda,fr,F118,Survival vs. Self-Expression,1,5,1.0
gpt-4o-mini,imitation,Rwanda,fr,F120,Survival vs. Self-Expression,1,5,1.0
gpt-4o-mini,imitation,Rwanda,fr,G006,Survival vs. Self-Expression,1,5,1.0
gpt-4o-mini,imitation,Rwanda,fr,Y002,Traditional vs. Secular-Rational,1 3,5,0.6
gpt-4o-mini,imitation,Rwanda,fr,Y003,Traditional vs. Secular-Rational,1 3 4 6 10,5,1.0
gpt-4o-mini,imitation,Singapore,en-native,A008,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Singapore,en-native,A165,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Singapore,en-native,E018,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Singapore,en-native,E025,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Singapore,en-native,F063,Survival vs. Self-Expression,7,5,0.6
gpt-4o-mini,imitation,Singapore,en-native,F118,Survival vs. Self-Expression,5,5,1.0
gpt-4o-mini,imitation,Singapore,en-native,F120,Survival vs. Self-Expression,5,5,1.0
gpt-4o-mini,imitation,Singapore,en-native,G006,Survival vs. Self-Expression,1,5,1.0
gpt-4o-mini,imitation,Singapore,en-native,Y002,Traditional vs. Secular-Rational,1 3,5,1.0
gpt-4o-mini,imitation,Singapore,en-native,Y003,Traditional vs. Secular-Rational,1 3 4 6 8,5,1.0
gpt-4o-mini,imitation,Singapore,zh-cn,A008,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Singapore,zh-cn,A165,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Singapore,zh-cn,E018,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Singapore,zh-cn,E025,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Singapore,zh-cn,F063,Survival vs. Self-Expression,5,5,1.0
gpt-4o-mini,imitation,Singapore,zh-cn,F118,Survival vs. Self-Expression,5,5,0.6
gpt-4o-mini,imitation,Singapore,zh-cn,F120,Survival vs. Self-Expression,5,5,1.0
gpt-4o-mini,imitation,Singapore,zh-cn,G006,Survival vs. Self-Expression,2,5,1.0
gpt-4o-mini,imitation,Singapore,zh-cn,Y002,Traditional vs. Secular-Rational,1 3,5,1.0
gpt-4o-mini,imitation,Singapore,zh-cn,Y003,Traditional vs. Secular-Rational,2 3 4 8 6,5,1.0
gpt-4o-mini,imitation,South Africa,en-native,A008,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,South Africa,en-native,A165,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,South Africa,en-native,E018,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,South Africa,en-native,E025,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,South Africa,en-native,F063,Survival vs. Self-Expression,8,5,1.0
gpt-4o-mini,imitation,South Africa,en-native,F118,Survival vs. Self-Expression,7,5,1.0
gpt-4o-mini,imitation,South Africa,en-native,F120,Survival vs. Self-Expression,6,5,0.6
gpt-4o-mini,imitation,South Africa,en-native,G006,Survival vs. Self-Expression,2,5,1.0
gpt-4o-mini,imitation,South Africa,en-native,Y002,Traditional vs. Secular-Rational,2 4,5,1.0
gpt-4o-mini,imitation,South Africa,en-native,Y003,Traditional vs. Secular-Rational,1 4 6 8 10,5,1.0
gpt-4o-mini,imitation,Spain,en,A008,Traditional vs. Secular-Rational,1,5,0.6
gpt-4o-mini,imitation,Spain,en,A165,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Spain,en,E018,Traditional vs. Secular-Rational,3,5,1.0
gpt-4o-mini,imitation,Spain,en,E025,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Spain,en,F063,Survival vs. Self-Expression,5,5,1.0
gpt-4o-mini,imitation,Spain,en,F118,Survival vs. Self-Expression,10,5,1.0
gpt-4o-mini,imitation,Spain,en,F120,Survival vs. Self-Expression,7,5,1.0
gpt-4o-mini,imitation,Spain,en,G006,Survival vs. Self-Expression,2,5,1.0
gpt-4o-mini,imitation,Spain,en,Y002,Traditional vs. Secular-Rational,2 4,5,1.0
gpt-4o-mini,imitation,Spain,en,Y003,Traditional vs. Secular-Rational,1 2 6 8 10,5,0.8
gpt-4o-mini,imitation,Spain,es,A008,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Spain,es,A165,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Spain,es,E018,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Spain,es,E025,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Spain,es,F063,Survival vs. Self-Expression,5,5,1.0
gpt-4o-mini,imitation,Spain,es,F118,Survival vs. Self-Expression,10,5,1.0
gpt-4o-mini,imitation,Spain,es,F120,Survival vs. Self-Expression,7,5,1.0
gpt-4o-mini,imitation,Spain,es,G006,Survival vs. Self-Expression,2,5,1.0
gpt-4o-mini,imitation,Spain,es,Y002,Traditional vs. Secular-Rational,2 4,5,1.0
gpt-4o-mini,imitation,Spain,es,Y003,Traditional vs. Secular-Rational,1 4 6 8 10,5,1.0
gpt-4o-mini,imitation,Switzerland,de,A008,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Switzerland,de,A165,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Switzerland,de,E018,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Switzerland,de,E025,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Switzerland,de,F063,Survival vs. Self-Expression,4,5,1.0
gpt-4o-mini,imitation,Switzerland,de,F118,Survival vs. Self-Expression,10,5,0.8
gpt-4o-mini,imitation,Switzerland,de,F120,Survival vs. Self-Expression,7,5,1.0
gpt-4o-mini,imitation,Switzerland,de,G006,Survival vs. Self-Expression,2,5,1.0
gpt-4o-mini,imitation,Switzerland,de,Y002,Traditional vs. Secular-Rational,2 3,5,1.0
gpt-4o-mini,imitation,Switzerland,de,Y003,Traditional vs. Secular-Rational,2 4 6 8 10,5,0.6
gpt-4o-mini,imitation,Switzerland,en,A008,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Switzerland,en,A165,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Switzerland,en,E018,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Switzerland,en,E025,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Switzerland,en,F063,Survival vs. Self-Expression,5,5,1.0
gpt-4o-mini,imitation,Switzerland,en,F118,Survival vs. Self-Expression,9,5,1.0
gpt-4o-mini,imitation,Switzerland,en,F120,Survival vs. Self-Expression,7,5,1.0
gpt-4o-mini,imitation,Switzerland,en,G006,Survival vs. Self-Expression,1,5,1.0
gpt-4o-mini,imitation,Switzerland,en,Y002,Traditional vs. Secular-Rational,1 4,5,1.0
gpt-4o-mini,imitation,Switzerland,en,Y003,Traditional vs. Secular-Rational,2 4 6 8 10,5,1.0
gpt-4o-mini,imitation,Switzerland,fr,A008,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Switzerland,fr,A165,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Switzerland,fr,E018,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Switzerland,fr,E025,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Switzerland,fr,F063,Survival vs. Self-Expression,4,5,1.0
gpt-4o-mini,imitation,Switzerland,fr,F118,Survival vs. Self-Expression,10,5,1.0
gpt-4o-mini,imitation,Switzerland,fr,F120,Survival vs. Self-Expression,7,5,1.0
gpt-4o-mini,imitation,Switzerland,fr,G006,Survival vs. Self-Expression,1,5,1.0
gpt-4o-mini,imitation,Switzerland,fr,Y002,Traditional vs. Secular-Rational,2 3,5,1.0
gpt-4o-mini,imitation,Switzerland,fr,Y003,Traditional vs. Secular-Rational,2 4 6 8 10,5,1.0
gpt-4o-mini,imitation,Switzerland,it,A008,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Switzerland,it,A165,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Switzerland,it,E018,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Switzerland,it,E025,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Switzerland,it,F063,Survival vs. Self-Expression,4,5,1.0
gpt-4o-mini,imitation,Switzerland,it,F118,Survival vs. Self-Expression,10,5,1.0
gpt-4o-mini,imitation,Switzerland,it,F120,Survival vs. Self-Expression,7,5,1.0
gpt-4o-mini,imitation,Switzerland,it,G006,Survival vs. Self-Expression,1,5,1.0
gpt-4o-mini,imitation,Switzerland,it,Y002,Traditional vs. Secular-Rational,1 3,5,0.4
gpt-4o-mini,imitation,Switzerland,it,Y003,Traditional vs. Secular-Rational,2 4 6 8 10,5,1.0
gpt-4o-mini,imitation,Taiwan,en,A008,Traditional vs. Secular-Rational,2,5,1.0
gpt-4o-mini,imitation,Taiwan,en,A165,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Taiwan,en,E018,Traditional vs. Secular-Rational,1,5,1.0
gpt-4o-mini,imitation,Taiwan,en,E025,Traditional vs. Secular-Rational,1,5,0.8
gpt-4o-mini,imitation,Taiwan,en,F063,Survival vs. Self-Expression,6,5,0.6
gpt-4o-mini,imitation,Taiwan,en,F118,Survival vs. Self-Expression,7,5,1.0
gpt-4o-mini,imitation,Taiwan,en,F120,Survival vs. Self-Expression,6,5,1.0
gpt-4o-mini,imitation,Taiwan,en,G006,Survival vs. Self-Expression,1,5,1.0
gpt-4o-mini,imitation,Taiwan,en,Y002,Traditional vs. Secular-Rational,1 2,5,0.8
gpt-4o-mini,imitation,Taiwan,en,Y003,Traditional vs. Secular-Rational,1 3 4 6 10,5,1.0
gpt-4o-mini,imitation,Taiwan,zh-tw,A008,Traditional vs. Secular-Rational,2,5,1.0
