model,condition,country,language,total_questions,valid_responses,invalid_responses,success_rate,mean_consistency_rate
mistralai/mistral-nemo,imitation,Yemen,en,10,10,0,1.0,0.96
mistralai/mistral-nemo,imitation,Zambia,en-native,10,10,0,1.0,0.88
mistralai/mistral-nemo,imitation,Zimbabwe,en-native,10,10,0,1.0,0.82
openai/gpt-5.1,imitation,Algeria,ar,10,10,0,1.0,0.86
openai/gpt-5.1,imitation,Algeria,en,10,10,0,1.0,0.92
openai/gpt-5.1,imitation,Argentina,en,10,10,0,1.0,0.78
openai/gpt-5.1,imitation,Argentina,es,10,10,0,1.0,0.78
openai/gpt-5.1,imitation,Australia,en-native,10,10,0,1.0,0.84
openai/gpt-5.1,imitation,Austria,de,10,10,0,1.0,0.86
openai/gpt-5.1,imitation,Austria,en,10,10,0,1.0,0.84
openai/gpt-5.1,imitation,Belarus,en,10,10,0,1.0,0.92
openai/gpt-5.1,imitation,Belarus,ru,10,10,0,1.0,0.84
openai/gpt-5.1,imitation,Belgium,de,10,10,0,1.0,0.84
openai/gpt-5.1,imitation,Belgium,en,10,10,0,1.0,0.92
openai/gpt-5.1,imitation,Belgium,fr,10,10,0,1.0,0.82
openai/gpt-5.1,imitation,Bolivia,en,10,10,0,1.0,0.9
openai/gpt-5.1,imitation,Bolivia,es,10,10,0,1.0,0.9
openai/gpt-5.1,imitation,Brazil,en,10,10,0,1.0,0.74
openai/gpt-5.1,imitation,Brazil,pt,10,10,0,1.0,0.8
openai/gpt-5.1,imitation,Burkina Faso,en,10,10,0,1.0,1.0
openai/gpt-5.1,imitation,Burkina Faso,fr,10,10,0,1.0,0.92
openai/gpt-5.1,imitation,Canada,en-native,10,10,0,1.0,0.84
openai/gpt-5.1,imitation,Canada,fr,10,10,0,1.0,0.88
openai/gpt-5.1,imitation,Chile,en,10,10,0,1.0,0.72
openai/gpt-5.1,imitation,Chile,es,10,10,0,1.0,0.8
openai/gpt-5.1,imitation,China,en,10,10,0,1.0,0.9
openai/gpt-5.1,imitation,China,zh-cn,10,10,0,1.0,0.9
openai/gpt-5.1,imitation,Colombia,en,10,10,0,1.0,0.84
openai/gpt-5.1,imitation,Colombia,es,10,10,0,1.0,0.92
openai/gpt-5.1,imitation,Ecuador,en,10,10,0,1.0,0.9
openai/gpt-5.1,imitation,Ecuador,es,10,10,0,1.0,0.84
openai/gpt-5.1,imitation,Egypt,ar,10,10,0,1.0,0.94
openai/gpt-5.1,imitation,Egypt,en,10,10,0,1.0,0.88
openai/gpt-5.1,imitation,France,en,10,10,0,1.0,0.9
openai/gpt-5.1,imitation,France,fr,10,10,0,1.0,0.78
openai/gpt-5.1,imitation,Germany,de,10,10,0,1.0,0.78
openai/gpt-5.1,imitation,Germany,en,10,10,0,1.0,0.86
openai/gpt-5.1,imitation,Ghana,en-native,10,10,0,1.0,0.96
openai/gpt-5.1,imitation,Guatemala,en,10,10,0,1.0,0.92
openai/gpt-5.1,imitation,Guatemala,es,10,10,0,1.0,0.88
openai/gpt-5.1,imitation,Haiti,en,10,10,0,1.0,0.92
openai/gpt-5.1,imitation,Haiti,fr,10,10,0,1.0,0.88
openai/gpt-5.1,imitation,Hong Kong,en-native,10,10,0,1.0,0.86
openai/gpt-5.1,imitation,Hong Kong,zh-cn,10,10,0,1.0,0.84
openai/gpt-5.1,imitation,Hong Kong,zh-hk,10,10,0,1.0,0.78
openai/gpt-5.1,imitation,Iraq,ar,10,10,0,1.0,0.92
openai/gpt-5.1,imitation,Iraq,en,10,10,0,1.0,0.96
openai/gpt-5.1,imitation,Ireland,en-native,10,10,0,1.0,0.88
openai/gpt-5.1,imitation,Italy,en,10,10,0,1.0,0.9
openai/gpt-5.1,imitation,Italy,it,10,10,0,1.0,0.94
openai/gpt-5.1,imitation,Japan,en,10,10,0,1.0,0.92
openai/gpt-5.1,imitation,Japan,ja,10,10,0,1.0,0.84
openai/gpt-5.1,imitation,Jordan,ar,10,10,0,1.0,0.92
openai/gpt-5.1,imitation,Jordan,en,10,10,0,1.0,0.96
openai/gpt-5.1,imitation,Kazakhstan,en,10,10,0,1.0,0.8
openai/gpt-5.1,imitation,Kazakhstan,ru,10,10,0,1.0,0.86
openai/gpt-5.1,imitation,Kenya,en-native,10,10,0,1.0,0.96
openai/gpt-5.1,imitation,Korea,en,10,10,0,1.0,0.78
openai/gpt-5.1,imitation,Korea,ko,10,10,0,1.0,0.76
openai/gpt-5.1,imitation,Kuwait,ar,10,10,0,1.0,0.94
openai/gpt-5.1,imitation,Kuwait,en,10,10,0,1.0,0.88
openai/gpt-5.1,imitation,Kyrgyzstan,en,10,10,0,1.0,0.88
openai/gpt-5.1,imitation,Kyrgyzstan,ru,10,10,0,1.0,0.84
openai/gpt-5.1,imitation,Lebanon,ar,10,10,0,1.0,0.8
openai/gpt-5.1,imitation,Lebanon,en,10,10,0,1.0,0.84
openai/gpt-5.1,imitation,Libya,ar,10,10,0,1.0,0.96
openai/gpt-5.1,imitation,Libya,en,10,10,0,1.0,0.96
openai/gpt-5.1,imitation,Luxembourg,de,10,10,0,1.0,0.88
openai/gpt-5.1,imitation,Luxembourg,en,10,10,0,1.0,0.86
openai/gpt-5.1,imitation,Luxembourg,fr,10,10,0,1.0,0.8
openai/gpt-5.1,imitation,Macao,en,10,10,0,1.0,0.76
openai/gpt-5.1,imitation,Macao,pt,10,10,0,1.0,0.84
openai/gpt-5.1,imitation,Macao,zh-cn,10,10,0,1.0,0.86
openai/gpt-5.1,imitation,Malaysia,en-native,10,10,0,1.0,0.86
openai/gpt-5.1,imitation,Mali,en,10,10,0,1.0,0.98
openai/gpt-5.1,imitation,Mali,fr,10,10,0,1.0,0.92
openai/gpt-5.1,imitation,Malta,en-native,10,10,0,1.0,0.94
openai/gpt-5.1,imitation,Mexico,en,10,10,0,1.0,0.9
openai/gpt-5.1,imitation,Mexico,es,10,10,0,1.0,0.88
openai/gpt-5.1,imitation,Morocco,ar,10,10,0,1.0,0.84
openai/gpt-5.1,imitation,Morocco,en,10,10,0,1.0,0.92
openai/gpt-5.1,imitation,New Zealand,en-native,10,10,0,1.0,0.84
openai/gpt-5.1,imitation,Nicaragua,en,10,10,0,1.0,0.88
openai/gpt-5.1,imitation,Nicaragua,es,10,10,0,1.0,0.82
openai/gpt-5.1,imitation,Nigeria,en-native,10,10,0,1.0,0.94
openai/gpt-5.1,imitation,Pakistan,en-native,10,10,0,1.0,0.96
openai/gpt-5.1,imitation,Palestine,ar,10,10,0,1.0,0.84
openai/gpt-5.1,imitation,Palestine,en,10,10,0,1.0,0.88
openai/gpt-5.1,imitation,Peru,en,10,10,0,1.0,0.9
openai/gpt-5.1,imitation,Peru,es,10,10,0,1.0,0.86
openai/gpt-5.1,imitation,Philippines,en-native,10,10,0,1.0,0.88
openai/gpt-5.1,imitation,Portugal,en,10,10,0,1.0,0.86
openai/gpt-5.1,imitation,Portugal,pt,10,10,0,1.0,0.82
openai/gpt-5.1,imitation,Puerto Rico,en-native,10,10,0,1.0,0.9
openai/gpt-5.1,imitation,Puerto Rico,es,10,10,0,1.0,0.84
openai/gpt-5.1,imitation,Qatar,ar,10,10,0,1.0,0.88
openai/gpt-5.1,imitation,Qatar,en,10,10,0,1.0,0.96
openai/gpt-5.1,imitation,Russia,en,10,10,0,1.0,0.76
openai/gpt-5.1,imitation,Russia,ru,10,10,0,1.0,0.76
openai/gpt-5.1,imitation,Rwanda,en-native,10,10,0,1.0,0.94
openai/gpt-5.1,imitation,Rwanda,fr,10,10,0,1.0,0.96
openai/gpt-5.1,imitation,Singapore,en-native,10,10,0,1.0,0.84
openai/gpt-5.1,imitation,Singapore,zh-cn,10,10,0,1.0,0.86
openai/gpt-5.1,imitation,South Africa,en-native,10,10,0,1.0,0.74
openai/gpt-5.1,imitation,Spain,en,10,10,0,1.0,0.96
openai/gpt-5.1,imitation,Spain,es,10,10,0,1.0,0.8
openai/gpt-5.1,imitation,Switzerland,de,10,10,0,1.0,0.7
openai/gpt-5.1,imitation,Switzerland,en,10,10,0,1.0,0.82
openai/gpt-5.1,imitation,Switzerland,fr,10,10,0,1.0,0.74
openai/gpt-5.1,imitation,Switzerland,it,10,10,0,1.0,0.8
openai/gpt-5.1,imitation,Taiwan,en,10,10,0,1.0,0.84
openai/gpt-5.1,imitation,Taiwan,zh-tw,10,10,0,1.0,0.8
openai/gpt-5.1,imitation,Trinidad and Tobago,en-native,10,10,0,1.0,0.82
openai/gpt-5.1,imitation,Tunisia,ar,10,10,0,1.0,0.9
openai/gpt-5.1,imitation,Tunisia,en,10,10,0,1.0,0.8
openai/gpt-5.1,imitation,United Kingdom,en-native,10,10,0,1.0,0.9
openai/gpt-5.1,imitation,United States,en-native,10,10,0,1.0,0.88
openai/gpt-5.1,imitation,Uruguay,en,10,10,0,1.0,0.84
openai/gpt-5.1,imitation,Uruguay,es,10,10,0,1.0,0.78
openai/gpt-5.1,imitation,Venezuela,en,10,10,0,1.0,0.78
openai/gpt-5.1,imitation,Venezuela,es,10,10,0,1.0,0.8
openai/gpt-5.1,imitation,Yemen,ar,10,10,0,1.0,0.98
openai/gpt-5.1,imitation,Yemen,en,10,10,0,1.0,0.92
openai/gpt-5.1,imitation,Zambia,en-native,10,10,0,1.0,0.98
openai/gpt-5.1,imitation,Zimbabwe,en-native,10,10,0,1.0,0.88
qwen/qwen3-max,imitation,Algeria,ar,10,10,0,1.0,1.0
qwen/qwen3-max,imitation,Algeria,en,10,10,0,1.0,0.98
qwen/qwen3-max,imitation,Argentina,en,10,10,0,1.0,0.93
qwen/qwen3-max,imitation,Argentina,es,10,10,0,1.0,0.98
qwen/qwen3-max,imitation,Australia,en-native,10,10,0,1.0,1.0
qwen/qwen3-max,imitation,Austria,de,10,10,0,1.0,0.89
qwen/qwen3-max,imitation,Austria,en,10,10,0,1.0,0.94
qwen/qwen3-max,imitation,Belarus,en,10,10,0,1.0,0.98
qwen/qwen3-max,imitation,Belarus,ru,10,10,0,1.0,0.98
qwen/qwen3-max,imitation,Belgium,de,10,10,0,1.0,0.95
qwen/qwen3-max,imitation,Belgium,en,10,10,0,1.0,0.96
qwen/qwen3-max,imitation,Belgium,fr,10,10,0,1.0,0.95
qwen/qwen3-max,imitation,Bolivia,en,10,10,0,1.0,0.97
qwen/qwen3-max,imitation,Bolivia,es,10,10,0,1.0,1.0
qwen/qwen3-max,imitation,Brazil,en,10,10,0,1.0,0.98
qwen/qwen3-max,imitation,Brazil,pt,10,10,0,1.0,0.98
qwen/qwen3-max,imitation,Burkina Faso,en,10,10,0,1.0,0.98
qwen/qwen3-max,imitation,Burkina Faso,fr,10,10,0,1.0,0.95
qwen/qwen3-max,imitation,Canada,en-native,10,10,0,1.0,1.0
qwen/qwen3-max,imitation,Canada,fr,10,10,0,1.0,0.92
qwen/qwen3-max,imitation,Chile,en,10,10,0,1.0,0.98
qwen/qwen3-max,imitation,Chile,es,10,10,0,1.0,0.98
qwen/qwen3-max,imitation,China,en,10,10,0,1.0,0.95
qwen/qwen3-max,imitation,China,zh-cn,10,10,0,1.0,1.0
qwen/qwen3-max,imitation,Colombia,en,10,10,0,1.0,0.94
qwen/qwen3-max,imitation,Colombia,es,10,10,0,1.0,1.0
qwen/qwen3-max,imitation,Ecuador,en,10,10,0,1.0,1.0
qwen/qwen3-max,imitation,Ecuador,es,10,10,0,1.0,0.94
qwen/qwen3-max,imitation,Egypt,ar,10,10,0,1.0,1.0
qwen/qwen3-max,imitation,Egypt,en,10,10,0,1.0,1.0
qwen/qwen3-max,imitation,France,en,10,10,0,1.0,0.96
qwen/qwen3-max,imitation,France,fr,10,10,0,1.0,0.92
qwen/qwen3-max,imitation,Germany,de,10,10,0,1.0,0.96
qwen/qwen3-max,imitation,Germany,en,10,10,0,1.0,0.93
qwen/qwen3-max,imitation,Ghana,en-native,10,10,0,1.0,1.0
qwen/qwen3-max,imitation,Guatemala,en,10,10,0,1.0,0.98
qwen/qwen3-max,imitation,Guatemala,es,10,10,0,1.0,0.97
qwen/qwen3-max,imitation,Haiti,en,10,10,0,1.0,0.92
qwen/qwen3-max,imitation,Haiti,fr,10,10,0,1.0,0.94
qwen/qwen3-max,imitation,Hong Kong,en-native,10,10,0,1.0,1.0
qwen/qwen3-max,imitation,Hong Kong,zh-cn,10,10,0,1.0,0.98
qwen/qwen3-max,imitation,Hong Kong,zh-hk,10,10,0,1.0,0.89
qwen/qwen3-max,imitation,Iraq,ar,10,10,0,1.0,1.0
qwen/qwen3-max,imitation,Iraq,en,10,10,0,1.0,0.98
qwen/qwen3-max,imitation,Ireland,en-native,10,10,0,1.0,0.96
qwen/qwen3-max,imitation,Italy,en,10,10,0,1.0,0.98
qwen/qwen3-max,imitation,Italy,it,10,10,0,1.0,0.9
qwen/qwen3-max,imitation,Japan,en,10,10,0,1.0,1.0
qwen/qwen3-max,imitation,Japan,ja,10,10,0,1.0,1.0
qwen/qwen3-max,imitation,Jordan,ar,10,10,0,1.0,1.0
qwen/qwen3-max,imitation,Jordan,en,10,10,0,1.0,0.98
qwen/qwen3-max,imitation,Kazakhstan,en,10,10,0,1.0,1.0
qwen/qwen3-max,imitation,Kazakhstan,ru,10,10,0,1.0,1.0
qwen/qwen3-max,imitation,Kenya,en-native,10,10,0,1.0,1.0
qwen/qwen3-max,imitation,Korea,en,10,10,0,1.0,0.92
qwen/qwen3-max,imitation,Korea,ko,10,10,0,1.0,0.96
qwen/qwen3-max,imitation,Kuwait,ar,10,10,0,1.0,0.94
qwen/qwen3-max,imitation,Kuwait,en,10,10,0,1.0,0.98
qwen/qwen3-max,imitation,Kyrgyzstan,en,10,10,0,1.0,0.88
qwen/qwen3-max,imitation,Kyrgyzstan,ru,10,10,0,1.0,1.0
qwen/qwen3-max,imitation,Lebanon,ar,10,10,0,1.0,0.93
qwen/qwen3-max,imitation,Lebanon,en,10,10,0,1.0,1.0
qwen/qwen3-max,imitation,Libya,ar,10,10,0,1.0,0.96
qwen/qwen3-max,imitation,Libya,en,10,10,0,1.0,0.95
qwen/qwen3-max,imitation,Luxembourg,de,10,10,0,1.0,0.94
qwen/qwen3-max,imitation,Luxembourg,en,10,10,0,1.0,0.9
qwen/qwen3-max,imitation,Luxembourg,fr,10,10,0,1.0,1.0
qwen/qwen3-max,imitation,Macao,en,10,10,0,1.0,0.95
qwen/qwen3-max,imitation,Macao,pt,10,9,1,0.9,0.88
qwen/qwen3-max,imitation,Macao,zh-cn,10,10,0,1.0,1.0
qwen/qwen3-max,imitation,Malaysia,en-native,10,10,0,1.0,0.93
qwen/qwen3-max,imitation,Mali,en,10,10,0,1.0,0.95
qwen/qwen3-max,imitation,Mali,fr,10,10,0,1.0,0.96
qwen/qwen3-max,imitation,Malta,en-native,10,10,0,1.0,1.0
qwen/qwen3-max,imitation,Mexico,en,10,10,0,1.0,0.98
qwen/qwen3-max,imitation,Mexico,es,10,10,0,1.0,0.94
qwen/qwen3-max,imitation,Morocco,ar,10,10,0,1.0,1.0
qwen/qwen3-max,imitation,Morocco,en,10,10,0,1.0,0.93
qwen/qwen3-max,imitation,New Zealand,en-native,10,10,0,1.0,0.92
qwen/qwen3-max,imitation,Nicaragua,en,10,10,0,1.0,0.98
qwen/qwen3-max,imitation,Nicaragua,es,10,10,0,1.0,0.94
qwen/qwen3-max,imitation,Nigeria,en-native,10,10,0,1.0,0.98
qwen/qwen3-max,imitation,Pakistan,en-native,10,10,0,1.0,0.98
qwen/qwen3-max,imitation,Palestine,ar,10,10,0,1.0,0.95
qwen/qwen3-max,imitation,Palestine,en,10,10,0,1.0,0.97
qwen/qwen3-max,imitation,Peru,en,10,10,0,1.0,0.94
qwen/qwen3-max,imitation,Peru,es,10,10,0,1.0,0.96
qwen/qwen3-max,imitation,Philippines,en-native,10,10,0,1.0,1.0
qwen/qwen3-max,imitation,Portugal,en,10,10,0,1.0,0.95
qwen/qwen3-max,imitation,Portugal,pt,10,10,0,1.0,1.0
qwen/qwen3-max,imitation,Puerto Rico,en-native,10,10,0,1.0,0.98
qwen/qwen3-max,imitation,Puerto Rico,es,10,10,0,1.0,0.88
qwen/qwen3-max,imitation,Qatar,ar,10,10,0,1.0,1.0
qwen/qwen3-max,imitation,Qatar,en,10,10,0,1.0,0.98
qwen/qwen3-max,imitation,Russia,en,10,10,0,1.0,0.98
qwen/qwen3-max,imitation,Russia,ru,10,10,0,1.0,1.0
qwen/qwen3-max,imitation,Rwanda,en-native,10,10,0,1.0,0.94
qwen/qwen3-max,imitation,Rwanda,fr,10,10,0,1.0,0.98
qwen/qwen3-max,imitation,Singapore,en-native,10,10,0,1.0,0.96
qwen/qwen3-max,imitation,Singapore,zh-cn,10,10,0,1.0,1.0
qwen/qwen3-max,imitation,South Africa,en-native,10,10,0,1.0,0.96
qwen/qwen3-max,imitation,Spain,en,10,10,0,1.0,1.0
qwen/qwen3-max,imitation,Spain,es,10,10,0,1.0,0.96
qwen/qwen3-max,imitation,Switzerland,de,10,10,0,1.0,0.96
qwen/qwen3-max,imitation,Switzerland,en,10,10,0,1.0,0.95
qwen/qwen3-max,imitation,Switzerland,fr,10,10,0,1.0,0.94
qwen/qwen3-max,imitation,Switzerland,it,10,10,0,1.0,0.98
qwen/qwen3-max,imitation,Taiwan,en,10,10,0,1.0,1.0
qwen/qwen3-max,imitation,Taiwan,zh-tw,10,9,1,0.9,0.9
qwen/qwen3-max,imitation,Trinidad and Tobago,en-native,10,10,0,1.0,0.98
qwen/qwen3-max,imitation,Tunisia,ar,10,10,0,1.0,0.98
qwen/qwen3-max,imitation,Tunisia,en,10,10,0,1.0,1.0
qwen/qwen3-max,imitation,United Kingdom,en-native,10,10,0,1.0,0.98
qwen/qwen3-max,imitation,United States,en-native,10,10,0,1.0,0.94
qwen/qwen3-max,imitation,Uruguay,en,10,10,0,1.0,0.94
qwen/qwen3-max,imitation,Uruguay,es,10,10,0,1.0,0.89
qwen/qwen3-max,imitation,Venezuela,en,10,10,0,1.0,0.95
qwen/qwen3-max,imitation,Venezuela,es,10,10,0,1.0,1.0
qwen/qwen3-max,imitation,Yemen,ar,10,10,0,1.0,0.93
qwen/qwen3-max,imitation,Yemen,en,10,10,0,1.0,1.0
qwen/qwen3-max,imitation,Zambia,en-native,10,10,0,1.0,0.98
qwen/qwen3-max,imitation,Zimbabwe,en-native,10,10,0,1.0,0.98
qwen3-1.7b,imitation,Algeria,ar,10,10,0,1.0,0.98
qwen3-1.7b,imitation,Algeria,en,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Argentina,en,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Argentina,es,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Australia,en-native,10,10,0,1.0,0.98
qwen3-1.7b,imitation,Austria,de,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Austria,en,10,10,0,1.0,0.96
qwen3-1.7b,imitation,Belarus,en,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Belarus,ru,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Belgium,de,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Belgium,en,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Belgium,fr,10,10,0,1.0,0.98
qwen3-1.7b,imitation,Bolivia,en,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Bolivia,es,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Brazil,en,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Brazil,pt,10,10,0,1.0,0.98
qwen3-1.7b,imitation,Burkina Faso,en,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Burkina Faso,fr,10,10,0,1.0,0.98
qwen3-1.7b,imitation,Canada,en-native,10,10,0,1.0,0.96
qwen3-1.7b,imitation,Canada,fr,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Chile,en,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Chile,es,10,10,0,1.0,1.0
qwen3-1.7b,imitation,China,en,10,10,0,1.0,1.0
qwen3-1.7b,imitation,China,zh-cn,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Colombia,en,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Colombia,es,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Ecuador,en,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Ecuador,es,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Egypt,ar,10,10,0,1.0,0.96
qwen3-1.7b,imitation,Egypt,en,10,10,0,1.0,1.0
qwen3-1.7b,imitation,France,en,10,10,0,1.0,1.0
qwen3-1.7b,imitation,France,fr,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Germany,de,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Germany,en,10,10,0,1.0,0.98
qwen3-1.7b,imitation,Ghana,en-native,10,10,0,1.0,0.96
qwen3-1.7b,imitation,Guatemala,en,10,10,0,1.0,0.96
qwen3-1.7b,imitation,Guatemala,es,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Haiti,en,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Haiti,fr,10,10,0,1.0,0.96
qwen3-1.7b,imitation,Hong Kong,en-native,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Hong Kong,zh-cn,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Hong Kong,zh-hk,10,10,0,1.0,0.98
qwen3-1.7b,imitation,Iraq,ar,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Iraq,en,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Ireland,en-native,10,10,0,1.0,0.96
qwen3-1.7b,imitation,Italy,en,10,10,0,1.0,0.98
qwen3-1.7b,imitation,Italy,it,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Japan,en,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Japan,ja,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Jordan,ar,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Jordan,en,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Kazakhstan,en,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Kazakhstan,ru,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Kenya,en-native,10,10,0,1.0,0.98
qwen3-1.7b,imitation,Korea,en,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Korea,ko,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Kuwait,ar,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Kuwait,en,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Kyrgyzstan,en,10,10,0,1.0,0.98
qwen3-1.7b,imitation,Kyrgyzstan,ru,10,10,0,1.0,0.96
qwen3-1.7b,imitation,Lebanon,ar,10,10,0,1.0,0.96
qwen3-1.7b,imitation,Lebanon,en,10,10,0,1.0,0.96
qwen3-1.7b,imitation,Libya,ar,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Libya,en,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Luxembourg,de,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Luxembourg,en,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Luxembourg,fr,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Macao,en,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Macao,pt,10,10,0,1.0,0.96
qwen3-1.7b,imitation,Macao,zh-cn,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Malaysia,en-native,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Mali,en,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Mali,fr,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Malta,en-native,10,10,0,1.0,0.96
qwen3-1.7b,imitation,Mexico,en,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Mexico,es,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Morocco,ar,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Morocco,en,10,10,0,1.0,1.0
qwen3-1.7b,imitation,New Zealand,en-native,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Nicaragua,en,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Nicaragua,es,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Nigeria,en-native,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Pakistan,en-native,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Palestine,ar,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Palestine,en,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Peru,en,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Peru,es,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Philippines,en-native,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Portugal,en,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Portugal,pt,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Puerto Rico,en-native,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Puerto Rico,es,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Qatar,ar,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Qatar,en,10,10,0,1.0,0.96
qwen3-1.7b,imitation,Russia,en,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Russia,ru,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Rwanda,en-native,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Rwanda,fr,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Singapore,en-native,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Singapore,zh-cn,10,10,0,1.0,1.0
qwen3-1.7b,imitation,South Africa,en-native,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Spain,en,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Spain,es,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Switzerland,de,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Switzerland,en,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Switzerland,fr,10,10,0,1.0,0.98
qwen3-1.7b,imitation,Switzerland,it,10,10,0,1.0,0.96
qwen3-1.7b,imitation,Taiwan,en,10,10,0,1.0,0.98
qwen3-1.7b,imitation,Taiwan,zh-tw,10,9,1,0.9,0.9
qwen3-1.7b,imitation,Trinidad and Tobago,en-native,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Tunisia,ar,10,10,0,1.0,0.96
qwen3-1.7b,imitation,Tunisia,en,10,10,0,1.0,1.0
qwen3-1.7b,imitation,United Kingdom,en-native,10,10,0,1.0,0.96
qwen3-1.7b,imitation,United States,en-native,10,10,0,1.0,0.96
qwen3-1.7b,imitation,Uruguay,en,10,10,0,1.0,0.96
qwen3-1.7b,imitation,Uruguay,es,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Venezuela,en,10,10,0,1.0,0.94
qwen3-1.7b,imitation,Venezuela,es,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Yemen,ar,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Yemen,en,10,10,0,1.0,0.94
qwen3-1.7b,imitation,Zambia,en-native,10,10,0,1.0,1.0
qwen3-1.7b,imitation,Zimbabwe,en-native,10,10,0,1.0,1.0
x-ai/grok-4.1-fast,imitation,Algeria,ar,10,10,0,1.0,0.92
x-ai/grok-4.1-fast,imitation,Algeria,en,10,10,0,1.0,0.98
x-ai/grok-4.1-fast,imitation,Argentina,en,10,10,0,1.0,0.94
x-ai/grok-4.1-fast,imitation,Argentina,es,10,10,0,1.0,0.8
x-ai/grok-4.1-fast,imitation,Australia,en-native,10,10,0,1.0,0.94
x-ai/grok-4.1-fast,imitation,Austria,de,10,10,0,1.0,0.9
x-ai/grok-4.1-fast,imitation,Austria,en,10,10,0,1.0,0.82
x-ai/grok-4.1-fast,imitation,Belarus,en,10,10,0,1.0,0.96
x-ai/grok-4.1-fast,imitation,Belarus,ru,10,10,0,1.0,0.96
